city,cd,admdate,year,month,day,dow,date,season,count,variable,group,cause,sex,age,mean_temp,temp4lag,pm25,pm25lag,no2,no2lag,o3,o3lag,hum_mean
Toronto,3520,02-Jun-99,1999,6,2,4,1999-06-02,warm,,mort_all_m_36_40,mort,all,Male,36,20.1,20.525,22.7708723600159,23.9346675810758,29.3398999456523,28.5390029173516,21.605299953778,25.0357013267442,89.9722222222222
Toronto,3520,03-Jun-99,1999,6,3,5,1999-06-03,warm,,mort_all_m_36_40,mort,all,Male,36,15.5,18.89,5.74973984078943,14.2603061004027,18.0891071533428,23.7145035494975,17.6689653376916,19.6371326457348,73.9444444444445
Toronto,3520,04-Jun-99,1999,6,4,6,1999-06-04,warm,,mort_all_m_36_40,mort,all,Male,36,15.42,17.765,6.69605330970517,6.22289657524729,25.4094031617865,21.7492551575646,25.8093893540133,21.7391773458525,54.5416666666667
Toronto,3520,05-Jun-99,1999,6,5,7,1999-06-05,warm,,mort_all_m_36_40,mort,all,Male,36,17,17.005,12.7559247534166,9.72598903156089,28.8518365085772,27.1306198351818,31.1647560730707,28.487072713542,62.0555555555556
Toronto,3520,06-Jun-99,1999,6,6,1,1999-06-06,warm,,mort_all_m_36_40,mort,all,Male,36,21.88,17.45,30.8308714069253,21.793398080171,28.2854344733513,28.5686354909642,42.8045990072094,36.9846775401401,71.9305555555556
Toronto,3520,07-Jun-99,1999,6,7,2,1999-06-07,warm,,mort_all_m_36_40,mort,all,Male,36,25.68,19.995,28.2482729756403,29.5395721912828,30.9241842069157,29.6048093401335,36.9485302995417,39.8765646533756,70.9444444444445
Toronto,3520,08-Jun-99,1999,6,8,3,1999-06-08,warm,,mort_all_m_36_40,mort,all,Male,36,23.3,21.965,8.36730713435469,18.3077900549975,19.1321781868131,25.0281811968644,39.2910902569163,38.119810278229,59.125
Toronto,3520,09-Jun-99,1999,6,9,4,1999-06-09,warm,,mort_all_m_36_40,mort,all,Male,36,20.94,22.95,8.98811238416909,8.67770975926189,20.6509840464881,19.8915811166506,26.7695432122682,33.0303167345922,71.4929577464789
Toronto,3520,10-Jun-99,1999,6,10,5,1999-06-10,warm,,mort_all_m_36_40,mort,all,Male,36,20.88,22.7,14.350027427155,11.6690699056621,18.2834963156522,19.4672401810702,33.897666361971,30.3336047871196,74.9428571428571
Toronto,3520,11-Jun-99,1999,6,11,6,1999-06-11,warm,,mort_all_m_36_40,mort,all,Male,36,22,21.78,30.1575562386046,22.2537918328798,26.1159308873892,22.1997136015207,39.4695858269048,36.6836260944379,75.2222222222222
Toronto,3520,12-Jun-99,1999,6,12,7,1999-06-12,warm,,mort_all_m_36_40,mort,all,Male,36,22.775,21.64875,30.9688609091648,30.5632085738847,26.5458322134324,26.3308815504108,56.1937697220033,47.8316777744541,69.4166666666667
Toronto,3520,13-Jun-99,1999,6,13,1,1999-06-13,warm,,mort_all_m_36_40,mort,all,Male,36,22.44,22.02375,18.3729600728995,24.6709104910322,20.1378150832468,23.3418236483396,50.7150547666776,53.4544122443405,68.7638888888889
Toronto,3520,14-Jun-99,1999,6,14,2,1999-06-14,warm,,mort_all_m_36_40,mort,all,Male,36,18.86,21.51875,10.4608942084073,14.4169271406534,19.7975321347776,19.9676736090122,24.5147731580405,37.614913962359,78.0555555555556
Toronto,3520,15-Jun-99,1999,6,15,3,1999-06-15,warm,,mort_all_m_36_40,mort,all,Male,36,12.8,19.21875,3.05904749868009,6.75997085354372,16.8769733460786,18.3372527404281,17.1308431063723,20.8228081322064,56.9027777777778
Toronto,3520,16-Jun-99,1999,6,16,4,1999-06-16,warm,,mort_all_m_36_40,mort,all,Male,36,13.12,16.805,6.02886140973837,4.54395445420923,27.1014309324261,21.9892021392524,16.3389648290538,16.734903967713,57.5694444444445
Toronto,3520,17-Jun-99,1999,6,17,5,1999-06-17,warm,,mort_all_m_36_40,mort,all,Male,36,15.26,15.01,8.58201922596369,7.30544031785103,31.2871313875362,29.1942811599812,11.9502455988699,14.1446052139618,65.9305555555556
Toronto,3520,18-Jun-99,1999,6,18,6,1999-06-18,warm,,mort_all_m_36_40,mort,all,Male,36,15.4,14.145,8.54093041669396,8.56147482132883,26.4424856028447,28.8648084951905,14.1238998143643,13.0370727066171,63.5555555555556
Toronto,3520,19-Jun-99,1999,6,19,7,1999-06-19,warm,,mort_all_m_36_40,mort,all,Male,36,17.32,15.275,9.73852755863242,9.13972898766319,26.3103921390961,26.3764388709704,18.7873286137221,16.4556142140432,61.25
Toronto,3520,20-Jun-99,1999,6,20,1,1999-06-20,warm,,mort_all_m_36_40,mort,all,Male,36,20.44,17.105,15.0381354631659,12.3883315108991,23.5379201486912,24.9241561438937,36.330191880582,27.558760247152,60.9305555555556
Toronto,3520,21-Jun-99,1999,6,21,2,1999-06-21,warm,,mort_all_m_36_40,mort,all,Male,36,20.3,18.365,20.8074535115756,17.9227944873707,38.846336480519,31.1921283146051,36.1325921588324,36.2313920197072,56.4444444444445
Toronto,3520,22-Jun-99,1999,6,22,3,1999-06-22,warm,,mort_all_m_36_40,mort,all,Male,36,20.58,19.66,17.7107559644966,19.2591047380361,40.1403070607825,39.4933217706508,32.7160602018695,34.424326180351,54.125
Toronto,3520,23-Jun-99,1999,6,23,4,1999-06-23,warm,,mort_all_m_36_40,mort,all,Male,36,22.72,21.01,20.0164807284481,18.8636183464724,33.9848223502689,37.0625647055257,47.4898734781389,40.1029668400042,61.2816901408451
Toronto,3520,24-Jun-99,1999,6,24,5,1999-06-24,warm,,mort_all_m_36_40,mort,all,Male,36,23.08,21.67,28.6925465858549,24.3545136571515,32.4591629462795,33.2219926482742,50.130786975371,48.810330226755,71.1549295774648
Toronto,3520,25-Jun-99,1999,6,25,6,1999-06-25,warm,,mort_all_m_36_40,mort,all,Male,36,24.44,22.705,13.9418826812585,21.3172146335567,28.5236544454721,30.4914086958758,32.6457603184418,41.3882736469064,71.7571428571429
Toronto,3520,26-Jun-99,1999,6,26,7,1999-06-26,warm,,mort_all_m_36_40,mort,all,Male,36,24.08,23.58,14.0743492360542,14.0081159586564,28.4936601418394,28.5086572936557,41.8712033655265,37.2584818419841,55.9154929577465
Toronto,3520,27-Jun-99,1999,6,27,1,1999-06-27,warm,,mort_all_m_36_40,mort,all,Male,36,22.86,23.615,23.7844930212102,18.9294211286322,30.9921709986758,29.7429155702576,37.3199891305424,39.5955962480345,81.1944444444445
Toronto,3520,28-Jun-99,1999,6,28,2,1999-06-28,warm,,mort_all_m_36_40,mort,all,Male,36,25.38,24.19,23.8068923987841,23.7956927099971,23.4467476907665,27.2194593447211,47.293914485329,42.3069518079357,81.9275362318841
Toronto,3520,29-Jun-99,1999,6,29,3,1999-06-29,warm,,mort_all_m_36_40,mort,all,Male,36,19.6,22.98,8.89393407203901,16.3504132354115,17.9483991320835,20.697573411425,23.771762561233,35.532838523281,70.5416666666667
Toronto,3520,30-Jun-99,1999,6,30,4,1999-06-30,warm,,mort_all_m_36_40,mort,all,Male,36,16.72,21.14,4.96203221608336,6.92798314406118,21.4525810655481,19.7004900988158,13.0276079336538,18.3996852474434,64.2428571428572
